date,web_traffic,page_views,clicks,impressions,ctr,bounce_rate,avg_session_duration_sec,new_users,returning_users,conversions,conversion_rate,ad_spend_usd,organic_search,referral_traffic,promo_flag,holiday_flag
2022-09-07,2885,2960,168,4081,0.0412,0.463,178.1,854,2106,6,0.0357,4.27,1896,294,0,0
2022-09-08,2661,2727,180,5028,0.0358,0.3297,139.7,840,1887,4,0.0222,4.43,1768,243,0,0
2022-09-09,2214,2244,163,4260,0.0383,0.2859,160.4,530,1714,4,0.0245,5.51,1255,218,0,0
2022-09-10,2128,2159,109,2907,0.0375,0.2027,175.8,486,1673,4,0.0367,4.34,1400,292,0,0
2022-09-11,2181,2249,149,3126,0.0477,0.2993,200.0,778,1471,5,0.0336,3.46,1177,258,0,0
2022-09-12,2353,2421,195,4048,0.0482,0.4401,200.0,708,1713,9,0.0462,5.07,1303,132,0,0
2022-09-13,3030,3054,173,4345,0.0398,0.3631,199.3,1060,1994,8,0.0462,4.79,1568,318,0,0
2022-09-14,3028,3067,167,4573,0.0365,0.3548,155.4,769,2298,7,0.0419,8.97,1659,159,0,0
2022-09-15,2727,2739,132,4122,0.032,0.3871,139.9,837,1902,4,0.0303,7.7,1685,350,1,0
2022-09-16,2427,2442,134,2725,0.0492,0.3074,142.0,570,1872,6,0.0448,4.78,1533,202,0,0
2022-09-17,2274,2263,106,3388,0.0313,0.2634,167.0,541,1722,3,0.0283,4.68,1396,220,1,0
2022-09-18,2104,2080,102,2833,0.036,0.2495,200.0,576,1504,3,0.0294,6.13,1237,270,0,0
2022-09-19,2578,2616,132,3666,0.036,0.34,200.0,649,1967,3,0.0227,8.26,1510,143,0,0
2022-09-20,2903,2888,188,5166,0.0364,0.4466,197.7,650,2238,6,0.0319,5.48,1751,190,0,0
2022-09-21,2988,2941,122,3672,0.0332,0.4995,173.6,704,2237,6,0.0492,4.17,1643,264,1,0
2022-09-22,2892,2824,214,4695,0.0456,0.2956,155.8,580,2244,6,0.028,7.46,1768,206,0,0
2022-09-23,2774,2736,128,3951,0.0324,0.2882,142.7,836,1900,3,0.0234,3.7,1646,229,0,0
2022-09-24,2384,2390,147,3451,0.0426,0.2632,154.8,654,1736,7,0.0476,5.02,1445,358,0,0
2022-09-25,2421,2334,126,3870,0.0326,0.2259,163.6,500,1834,3,0.0238,6.47,1355,309,0,0
2022-09-26,2876,2803,138,4395,0.0314,0.4366,196.1,633,2170,6,0.0435,6.96,1774,388,0,0
2022-09-27,3283,3237,252,5225,0.0482,0.3964,200.0,697,2540,7,0.0278,6.77,1741,465,0,0
2022-09-28,3298,3275,188,5547,0.0339,0.4454,159.3,956,2319,4,0.0213,8.95,1825,275,0,0
2022-09-29,3007,2960,197,4244,0.0464,0.4212,148.2,634,2326,9,0.0457,9.5,1825,236,0,0
2022-09-30,2534,2527,142,3481,0.0408,0.277,162.3,791,1736,3,0.0211,3.86,1450,185,0,0
2022-10-01,2510,2473,100,3173,0.0315,0.1602,183.7,502,1971,4,0.04,5.66,1566,329,1,0
2022-10-02,2583,2529,166,3376,0.0492,0.2504,177.1,600,1929,5,0.0301,2.92,1396,298,0,0
2022-10-03,2907,2932,214,6127,0.0349,0.4015,200.0,978,1954,5,0.0234,5.51,1628,216,0,0
2022-10-04,3249,3246,268,5677,0.0472,0.4113,200.0,999,2247,6,0.0224,9.24,2056,285,0,0
2022-10-05,3344,3393,139,4173,0.0333,0.4052,150.7,716,2677,3,0.0216,4.0,1933,342,0,0
2022-10-06,2979,2985,174,3688,0.0472,0.4397,136.5,965,2020,4,0.023,3.07,1724,307,0,0
2022-10-07,2796,2847,138,4545,0.0304,0.2901,176.8,780,2067,6,0.0435,4.81,1566,395,0,0
2022-10-08,2486,2490,161,4008,0.0402,0.227,170.4,814,1676,6,0.0373,6.6,1348,219,0,0
2022-10-09,2752,2810,205,4523,0.0453,0.2793,154.3,815,1995,6,0.0293,8.39,1681,396,0,0
2022-10-10,2754,2831,200,4102,0.0488,0.3885,182.0,856,1975,7,0.035,4.53,1466,267,0,0
2022-10-11,3420,3478,247,5130,0.0481,0.5473,193.7,1214,2264,12,0.0486,9.25,2198,433,0,0
2022-10-12,3343,3393,246,5312,0.0463,0.4889,150.1,797,2596,12,0.0488,5.7,2093,485,0,0
2022-10-13,3036,3066,222,4652,0.0477,0.4514,144.7,900,2166,9,0.0405,8.0,1621,432,0,0
2022-10-14,2675,2714,97,2866,0.0338,0.2813,153.6,730,1984,5,0.0515,4.06,1640,151,0,0
2022-10-15,2491,2504,130,3641,0.0357,0.2012,200.0,516,1988,4,0.0308,6.48,1478,177,0,0
2022-10-16,2687,2690,128,3577,0.0358,0.2749,192.9,544,2146,4,0.0312,8.2,1419,263,0,0
2022-10-17,3053,3066,177,4706,0.0376,0.3554,200.0,668,2398,7,0.0395,10.38,1659,286,1,0
2022-10-18,3320,3300,262,6920,0.0379,0.3743,200.0,981,2319,10,0.0382,5.58,1852,376,0,0
2022-10-19,3471,3468,223,5457,0.0409,0.4387,200.0,989,2479,8,0.0359,11.61,2098,501,0,0
2022-10-20,3584,3495,167,5023,0.0332,0.4134,158.7,989,2506,5,0.0299,4.52,2082,214,0,0
2022-10-21,3107,3061,226,5156,0.0438,0.3246,113.7,627,2434,11,0.0487,11.5,1775,291,0,0
2022-10-22,2731,2669,142,4261,0.0333,0.2777,182.5,722,1947,6,0.0423,5.21,1642,185,0,0
2022-10-23,2763,2721,156,4310,0.0362,0.2864,200.0,922,1799,5,0.0321,5.92,1670,379,0,0
2022-10-24,3132,3104,202,5033,0.0401,0.3246,200.0,806,2298,8,0.0396,4.72,1840,455,0,0
2022-10-25,3614,3539,311,6764,0.046,0.4025,200.0,1040,2499,9,0.0289,6.55,2187,346,0,0
2022-10-26,3503,3446,197,4390,0.0449,0.3875,190.5,1092,2354,5,0.0254,8.3,1896,208,0,0
2022-10-27,3263,3298,226,5259,0.043,0.4826,164.3,1047,2251,7,0.031,11.66,2085,424,1,0
2022-10-28,2828,2733,119,3593,0.0331,0.3073,174.7,759,1974,4,0.0336,6.17,1619,327,0,0
2022-10-29,2788,2736,180,4408,0.0408,0.2413,180.0,899,1837,4,0.0222,8.26,1705,234,0,0
2022-10-30,2876,2867,120,3774,0.0318,0.2254,148.8,742,2125,5,0.0417,7.33,1668,398,0,0
2022-10-31,3143,3114,166,4411,0.0376,0.4968,200.0,1038,2076,5,0.0301,5.27,1659,460,0,0
2022-11-01,3759,3746,207,5398,0.0383,0.3745,200.0,884,2862,8,0.0386,4.68,2178,396,0,0
2022-11-02,3519,3515,183,5958,0.0307,0.4261,157.2,851,2664,4,0.0219,4.78,1953,375,0,0
2022-11-03,3193,3239,193,5453,0.0354,0.4142,148.5,674,2565,5,0.0259,7.23,1958,258,0,0
2022-11-04,3008,3035,186,3796,0.049,0.3366,132.1,969,2066,9,0.0484,4.41,1734,329,0,0
2022-11-05,2854,2882,214,4355,0.0491,0.3004,200.0,757,2125,8,0.0374,3.89,1802,271,0,0
2022-11-06,3055,3061,154,4157,0.037,0.3622,200.0,717,2344,7,0.0455,4.45,1842,246,1,0
2022-11-07,3151,3195,123,3988,0.0308,0.3753,192.3,750,2445,6,0.0488,3.94,1926,181,0,0
2022-11-08,3736,3773,185,5496,0.0337,0.3754,200.0,1265,2508,6,0.0324,11.94,2009,284,0,0
2022-11-09,3668,3745,204,5386,0.0379,0.4346,159.7,1217,2528,6,0.0294,5.44,2425,261,0,0
2022-11-10,3429,3475,338,6899,0.049,0.4088,165.3,984,2491,15,0.0444,11.08,2176,362,0,0
2022-11-11,3167,3184,166,5052,0.0329,0.41,163.2,931,2253,8,0.0482,8.54,1969,351,0,0
2022-11-12,2840,2898,161,3549,0.0454,0.1826,189.6,786,2112,6,0.0373,5.73,1593,321,0,0
2022-11-13,2694,2735,122,3794,0.0322,0.3319,200.0,708,2027,5,0.041,3.6,1587,243,0,0
2022-11-14,3451,3500,296,5965,0.0496,0.359,200.0,1181,2319,13,0.0439,7.62,1822,322,0,0
2022-11-15,3838,3889,281,7458,0.0377,0.4701,178.1,851,3038,9,0.032,6.54,2259,519,0,0
2022-11-16,3730,3756,202,4443,0.0455,0.4424,139.1,987,2769,8,0.0396,6.19,1960,367,0,0
2022-11-17,3644,3617,150,4066,0.0369,0.3513,145.1,910,2707,7,0.0467,4.4,2109,538,0,0
2022-11-18,3214,3201,255,5999,0.0425,0.3442,121.6,879,2322,10,0.0392,9.85,1912,301,0,0
2022-11-19,2912,2908,155,4589,0.0338,0.2852,143.5,781,2127,3,0.0194,8.44,1624,334,0,0
2022-11-20,3020,2917,127,3869,0.0328,0.3204,178.7,810,2107,4,0.0315,6.18,1677,161,1,0
2022-11-21,3329,3307,259,5314,0.0487,0.3493,191.6,731,2576,6,0.0232,7.71,2088,381,0,0
2022-11-22,3858,3792,178,3689,0.0483,0.3982,179.6,1050,2742,5,0.0281,5.09,1958,512,0,0
2022-11-23,4104,4044,290,6069,0.0478,0.3696,183.7,956,3088,14,0.0483,12.52,2502,583,0,0
2022-11-24,3758,3701,246,5794,0.0425,0.4344,142.8,843,2858,5,0.0203,6.54,1945,554,0,0
2022-11-25,3148,3155,245,5316,0.0461,0.3278,149.4,662,2493,7,0.0286,10.11,1595,247,0,1
2022-11-26,3102,3021,123,3919,0.0314,0.2042,191.2,950,2071,4,0.0325,7.59,1595,325,0,0
2022-11-27,2740,2693,150,4086,0.0367,0.2449,183.4,711,1982,6,0.04,5.84,1656,256,0,0
2022-11-28,3641,3584,171,4713,0.0363,0.3267,200.0,1054,2530,6,0.0351,5.87,2010,381,0,0
2022-11-29,3704,3650,242,5661,0.0427,0.354,200.0,1128,2522,6,0.0248,8.52,2303,240,0,0
2022-11-30,3986,3924,192,5183,0.037,0.4066,134.5,1185,2739,5,0.026,4.87,2271,532,0,0
2022-12-01,3530,3560,166,5049,0.0329,0.3367,105.3,963,2597,4,0.0241,4.39,1792,502,0,0
2022-12-02,3062,3094,169,4025,0.042,0.286,159.9,799,2295,6,0.0355,3.89,1880,294,0,0
2022-12-03,3074,3112,235,5073,0.0463,0.2156,183.2,798,2314,7,0.0298,5.48,1607,243,0,0
2022-12-04,2969,3024,190,5055,0.0376,0.1905,200.0,895,2129,9,0.0474,7.87,1870,194,0,0
2022-12-05,3539,3537,168,5140,0.0327,0.4511,200.0,970,2567,6,0.0357,10.66,1858,419,0,0
2022-12-06,3834,3907,200,5890,0.034,0.4908,200.0,1279,2628,4,0.02,6.79,2156,317,0,0
2022-12-07,4019,4078,172,4936,0.0348,0.4085,169.4,1351,2727,7,0.0407,10.87,2505,575,0,0
2022-12-08,3653,3752,194,5403,0.0359,0.407,158.9,846,2906,6,0.0309,12.06,2413,439,0,0
2022-12-09,3109,3137,200,4674,0.0428,0.3275,186.3,692,2445,8,0.04,10.46,1743,359,0,0
2022-12-10,3078,3129,266,6334,0.042,0.3121,130.8,922,2207,8,0.0301,13.02,1954,331,0,0
2022-12-11,3040,3057,172,3906,0.044,0.2309,200.0,750,2307,6,0.0349,5.26,1616,167,0,0
2022-12-12,3333,3349,224,6004,0.0373,0.4046,200.0,679,2670,10,0.0446,5.46,2080,480,0,0
2022-12-13,3826,3905,308,6636,0.0464,0.4008,200.0,1302,2603,15,0.0487,10.97,2338,440,0,0
2022-12-14,4229,4244,225,6604,0.0341,0.3807,200.0,993,3251,6,0.0267,10.82,2245,634,1,0
2022-12-15,3840,3883,283,7190,0.0394,0.4296,140.4,1318,2565,9,0.0318,14.92,2118,403,0,0
2022-12-16,3285,3281,238,5166,0.0461,0.3711,152.3,1009,2272,8,0.0336,11.85,1705,397,0,0
2022-12-17,2989,2996,159,4727,0.0336,0.3819,174.0,942,2054,8,0.0503,7.38,1670,167,0,0
2022-12-18,3181,3106,149,4626,0.0322,0.2118,154.4,715,2391,7,0.047,6.1,1648,352,0,0
2022-12-19,3925,3816,317,6658,0.0476,0.3849,186.6,897,2919,7,0.0221,7.18,2277,483,0,0
2022-12-20,4065,4035,256,6937,0.0369,0.4077,176.8,1122,2913,6,0.0234,5.6,2619,516,0,0
2022-12-21,4194,4148,249,5703,0.0437,0.4867,189.8,937,3211,9,0.0361,8.92,2081,527,0,0
2022-12-22,3912,3933,148,4862,0.0304,0.3199,170.4,967,2966,3,0.0203,7.94,2286,286,0,0
2022-12-23,3375,3375,216,4925,0.0439,0.2435,159.5,838,2537,7,0.0324,10.03,1978,498,0,0
2022-12-24,3088,3027,147,4056,0.0362,0.2137,189.8,678,2349,4,0.0272,6.31,1929,453,0,0
2022-12-25,3188,3141,145,4672,0.031,0.2758,195.4,725,2416,6,0.0414,10.16,1809,181,0,1
2022-12-26,3635,3579,264,6254,0.0422,0.3179,200.0,1139,2440,13,0.0492,10.9,2081,514,0,0
2022-12-27,4019,4006,196,5643,0.0347,0.4611,198.9,902,3104,10,0.051,11.63,2286,316,1,0
2022-12-28,4242,4204,237,6270,0.0378,0.4988,174.5,859,3345,7,0.0295,6.41,2272,500,0,0
2022-12-29,3777,3833,183,5794,0.0316,0.4234,147.7,1128,2705,7,0.0383,12.07,1949,321,0,0
2022-12-30,3440,3448,190,5757,0.033,0.3876,166.7,1194,2254,9,0.0474,10.44,1935,506,0,0
2022-12-31,3074,3060,116,3215,0.0361,0.2733,164.9,764,2296,3,0.0259,3.39,1554,184,0,0
2023-01-01,3225,3184,140,4390,0.0319,0.211,200.0,693,2491,6,0.0429,4.76,1855,318,0,1
2023-01-02,3334,3358,250,5179,0.0483,0.4182,187.4,959,2399,8,0.032,11.34,1834,312,0,0
2023-01-03,4118,4130,216,7186,0.0301,0.3979,176.7,1387,2743,6,0.0278,6.1,2396,341,0,0
2023-01-04,4109,4166,232,5839,0.0397,0.493,187.1,1323,2843,7,0.0302,8.72,2167,477,0,0
2023-01-05,3923,3953,144,4446,0.0324,0.4721,151.2,1160,2793,3,0.0208,5.65,2530,249,0,0
2023-01-06,2955,3017,177,4899,0.0361,0.3294,143.9,746,2271,7,0.0395,8.81,1913,367,0,0
2023-01-07,3332,3323,221,4562,0.0484,0.1777,191.1,935,2388,6,0.0271,9.4,1756,492,0,0
2023-01-08,3099,3159,133,3987,0.0334,0.2259,186.6,675,2484,4,0.0301,5.34,1742,412,0,0
2023-01-09,3677,3730,253,5129,0.0493,0.4161,200.0,1126,2604,6,0.0237,7.39,2208,507,0,0
2023-01-10,3874,3894,194,5697,0.0341,0.4197,200.0,1202,2692,9,0.0464,12.95,2003,335,0,0
2023-01-11,4173,4195,259,5785,0.0448,0.4515,200.0,1446,2749,9,0.0347,11.43,2321,346,0,0
2023-01-12,3662,3702,160,3920,0.0408,0.4313,184.4,885,2817,6,0.0375,8.41,1990,377,0,0
2023-01-13,3276,3284,263,5515,0.0477,0.3414,147.3,666,2618,10,0.038,8.04,2093,179,0,0
2023-01-14,3254,3296,238,5784,0.0411,0.2664,197.9,929,2367,8,0.0336,6.66,2069,476,0,0
2023-01-15,3152,3145,209,5127,0.0408,0.2614,179.7,962,2183,5,0.0239,7.27,1846,202,0,0
2023-01-16,3640,3613,156,4597,0.0339,0.3344,191.9,1151,2462,7,0.0449,8.62,2089,507,0,0
2023-01-17,4117,4109,200,5998,0.0333,0.4711,151.7,941,3168,5,0.025,5.78,2628,240,0,0
2023-01-18,4183,4165,302,6242,0.0484,0.4752,200.0,997,3168,7,0.0232,7.53,2665,551,0,0
2023-01-19,3848,3830,227,6204,0.0366,0.3805,135.7,1060,2770,9,0.0396,5.4,2472,250,0,0
2023-01-20,3387,3387,207,5533,0.0374,0.3607,150.4,845,2542,5,0.0242,8.01,1757,182,0,0
2023-01-21,3399,3339,204,4518,0.0452,0.2461,155.1,1099,2240,6,0.0294,9.22,1750,407,0,0
2023-01-22,3179,3144,175,4768,0.0367,0.2292,200.0,852,2292,6,0.0343,3.99,1891,245,0,0
2023-01-23,3657,3591,280,5715,0.049,0.3121,200.0,1149,2442,9,0.0321,10.36,2087,436,0,0
2023-01-24,4148,4106,329,7355,0.0447,0.3792,172.6,1179,2927,14,0.0426,16.17,2064,433,0,0
2023-01-25,4274,4212,290,6911,0.042,0.4339,182.2,1331,2881,11,0.0379,7.98,2145,256,0,0
2023-01-26,3914,3928,310,6512,0.0476,0.4551,124.3,982,2946,12,0.0387,11.99,2487,563,0,0
2023-01-27,3391,3396,160,5151,0.0311,0.2664,136.2,1103,2293,7,0.0438,11.65,2141,323,0,0
2023-01-28,2885,2890,181,5150,0.0351,0.2619,131.2,697,2193,5,0.0276,11.55,1600,357,0,0
2023-01-29,3368,3322,207,5255,0.0394,0.239,170.2,937,2385,6,0.029,6.06,2105,333,0,0
2023-01-30,3410,3398,156,4512,0.0346,0.337,200.0,789,2609,5,0.0321,4.29,2002,375,1,0
2023-01-31,3963,3981,318,7089,0.0449,0.3527,159.4,1080,2901,9,0.0283,7.25,2472,320,0,0
2023-02-01,3915,3950,313,6476,0.0483,0.4365,143.7,979,2971,16,0.0511,12.0,2228,277,0,0
2023-02-02,3729,3741,203,5280,0.0384,0.3837,152.9,898,2843,9,0.0443,9.97,1934,390,0,0
2023-02-03,3270,3325,172,4669,0.0368,0.3336,142.1,1147,2178,4,0.0233,8.46,1879,313,1,0
2023-02-04,3013,3034,233,4731,0.0492,0.2637,200.0,680,2354,5,0.0215,6.17,1725,270,0,0
2023-02-05,3088,3142,195,5004,0.039,0.2119,200.0,999,2143,4,0.0205,5.28,1831,368,0,0
2023-02-06,3679,3690,226,5681,0.0398,0.4042,192.6,1283,2407,6,0.0265,9.49,1903,439,0,0
2023-02-07,3875,3953,229,6176,0.0371,0.4387,200.0,802,3151,5,0.0218,9.42,2564,216,0,0
2023-02-08,3912,3963,351,7292,0.0481,0.4574,188.3,1208,2755,13,0.037,13.81,2127,332,0,0
2023-02-09,3747,3818,271,6545,0.0414,0.3929,141.0,908,2910,12,0.0443,9.57,2023,348,0,0
2023-02-10,3398,3386,236,5208,0.0453,0.2807,123.1,698,2688,10,0.0424,6.81,1961,202,0,0
2023-02-11,2780,2809,219,4742,0.0462,0.2634,173.1,732,2077,6,0.0274,5.88,1631,207,0,0
2023-02-12,3070,3121,149,4037,0.0369,0.2956,195.2,1062,2059,5,0.0336,4.51,1766,172,0,0
2023-02-13,3495,3532,216,5579,0.0387,0.2627,200.0,713,2819,8,0.037,6.69,2175,528,0,0
2023-02-14,3822,3807,333,7088,0.047,0.4012,200.0,1097,2710,15,0.045,6.68,2199,471,0,0
2023-02-15,4055,4099,222,5970,0.0372,0.4347,158.3,1128,2971,10,0.045,7.88,2424,241,0,0
2023-02-16,3644,3629,222,4828,0.046,0.4062,129.9,1201,2428,10,0.045,4.13,2208,189,0,0
2023-02-17,3213,3209,215,4395,0.0489,0.3663,155.2,682,2527,8,0.0372,4.74,1617,391,0,0
2023-02-18,2921,2889,157,3704,0.0424,0.2139,181.0,873,2016,6,0.0382,7.11,1692,271,0,0
2023-02-19,3049,3003,181,4033,0.0449,0.2469,175.2,907,2096,4,0.0221,5.2,1900,386,0,0
2023-02-20,3304,3259,214,4647,0.0461,0.3244,200.0,979,2280,8,0.0374,8.38,1638,464,0,1
2023-02-21,3648,3606,206,4395,0.0469,0.3881,163.3,1231,2375,6,0.0291,8.24,2022,396,0,0
2023-02-22,4113,4058,231,6100,0.0379,0.4301,161.8,1313,2745,8,0.0346,10.2,2593,279,0,0
2023-02-23,3582,3482,182,5851,0.0311,0.4319,147.8,718,2764,7,0.0385,13.09,1925,446,0,0
2023-02-24,3100,3018,151,3979,0.0379,0.2539,140.2,817,2201,4,0.0265,3.31,1717,439,1,0
2023-02-25,2625,2598,204,4686,0.0435,0.2739,162.0,675,1923,4,0.0196,8.94,1682,281,0,0
2023-02-26,2920,2869,179,4597,0.0389,0.1867,200.0,707,2162,4,0.0223,10.29,1520,339,0,0
2023-02-27,3209,3168,243,5405,0.045,0.3219,193.0,848,2320,5,0.0206,11.31,1615,265,0,0
2023-02-28,3903,3904,198,5342,0.0371,0.4117,200.0,1006,2898,4,0.0202,5.62,2455,344,0,0
2023-03-01,3912,3913,279,6538,0.0427,0.5312,182.1,1036,2877,7,0.0251,8.44,2466,483,0,0
2023-03-02,3436,3430,148,4396,0.0337,0.3796,154.8,1190,2240,4,0.027,4.65,1958,490,0,0
2023-03-03,3302,3344,252,5611,0.0449,0.1965,162.5,713,2631,7,0.0278,9.55,1930,378,0,0
2023-03-04,2879,2916,183,4474,0.0409,0.1526,200.0,987,1929,9,0.0492,8.36,1824,376,0,0
2023-03-05,2802,2845,156,4582,0.034,0.2735,178.8,774,2071,5,0.0321,5.84,1738,191,0,0
2023-03-06,2906,2957,134,3740,0.0358,0.3807,187.6,868,2089,3,0.0224,6.02,1596,211,0,0
2023-03-07,3846,3903,232,5156,0.045,0.447,183.6,1267,2636,8,0.0345,9.47,1961,403,1,0
2023-03-08,3507,3543,228,5738,0.0397,0.4559,174.0,900,2643,10,0.0439,8.22,2026,240,0,0
2023-03-09,3189,3238,146,4243,0.0344,0.4515,118.5,857,2381,6,0.0411,8.83,2036,368,0,0
2023-03-10,3101,3129,246,4983,0.0494,0.2796,153.4,818,2311,7,0.0285,9.75,1985,248,1,0
2023-03-11,3060,3028,165,3714,0.0444,0.2973,200.0,776,2252,6,0.0364,3.33,1948,391,0,0
2023-03-12,2932,2985,245,4984,0.0492,0.1902,200.0,1011,1974,10,0.0408,8.63,1886,390,0,0
2023-03-13,3227,3250,157,4074,0.0385,0.3048,200.0,1054,2196,7,0.0446,4.7,1908,313,1,0
2023-03-14,3610,3615,230,5822,0.0395,0.3378,186.3,782,2833,9,0.0391,9.53,2049,246,0,0
2023-03-15,3747,3725,290,6054,0.0479,0.4338,191.3,805,2920,13,0.0448,13.53,2295,427,0,0
2023-03-16,3458,3445,190,4687,0.0405,0.3911,136.5,910,2535,9,0.0474,9.93,2105,514,0,0
2023-03-17,2945,2967,212,4796,0.0442,0.3123,189.9,637,2330,8,0.0377,6.75,1723,333,0,0
2023-03-18,2682,2682,146,4163,0.0351,0.2556,200.0,785,1897,5,0.0342,5.15,1376,144,0,0
2023-03-19,2776,2742,149,3817,0.039,0.2254,200.0,608,2134,6,0.0403,4.4,1752,142,0,0
2023-03-20,3029,3013,127,3912,0.0325,0.3405,200.0,839,2174,6,0.0472,6.25,1712,247,0,0
2023-03-21,3420,3421,129,3789,0.034,0.3533,200.0,688,2733,3,0.0233,3.68,1897,238,0,0
2023-03-22,3351,3328,157,5225,0.03,0.5157,195.2,824,2504,8,0.051,8.48,1978,437,0,0
2023-03-23,3283,3257,119,3866,0.0308,0.3782,136.9,982,2275,3,0.0252,3.1,1958,438,0,0
2023-03-24,2759,2740,206,4162,0.0495,0.2822,142.4,747,1993,7,0.034,5.35,1457,208,0,0
2023-03-25,2591,2468,124,3572,0.0347,0.332,146.9,856,1612,6,0.0484,4.04,1544,204,1,0
2023-03-26,2753,2700,191,4417,0.0432,0.2097,200.0,894,1806,5,0.0262,9.97,1467,199,0,0
2023-03-27,3230,3189,215,4591,0.0468,0.2937,200.0,810,2379,7,0.0326,8.68,1684,449,0,0
2023-03-28,3531,3474,204,4982,0.0409,0.3734,171.7,719,2755,5,0.0245,6.6,1949,348,0,0
2023-03-29,3323,3249,177,5349,0.0331,0.4441,164.2,1062,2187,6,0.0339,5.02,1981,376,0,0
2023-03-30,3084,3062,214,4798,0.0446,0.415,126.0,1031,2031,5,0.0234,7.56,1974,280,0,0
2023-03-31,2925,2894,190,4524,0.042,0.3436,135.0,935,1959,6,0.0316,5.07,1798,327,0,0
2023-04-01,2387,2412,172,3844,0.0447,0.3811,184.3,529,1883,5,0.0291,6.17,1546,214,0,0
2023-04-02,2530,2578,140,3075,0.0455,0.1593,184.0,901,1677,7,0.05,6.31,1343,216,0,0
2023-04-03,3003,3005,246,4962,0.0496,0.3804,200.0,718,2287,12,0.0488,8.55,1535,341,0,0
2023-04-04,3144,3154,212,5117,0.0414,0.4003,166.2,973,2181,5,0.0236,8.96,1841,344,0,0
2023-04-05,3335,3354,160,4349,0.0368,0.4182,177.1,1128,2226,7,0.0438,7.01,1823,266,0,0
2023-04-06,2888,2932,183,4255,0.043,0.3624,152.1,690,2242,4,0.0219,9.32,1830,190,0,0
2023-04-07,2558,2631,123,3926,0.0313,0.2612,138.4,885,1746,3,0.0244,8.63,1581,229,0,0
2023-04-08,2433,2497,176,3678,0.0479,0.3367,169.5,615,1882,4,0.0227,5.77,1612,229,0,0
2023-04-09,2327,2340,119,3666,0.0325,0.3139,200.0,811,1529,6,0.0504,4.61,1259,264,0,0
2023-04-10,2848,2909,190,5196,0.0366,0.3512,193.7,705,2204,9,0.0474,7.74,1666,411,0,0
2023-04-11,3143,3175,252,5449,0.0462,0.4957,169.2,1089,2086,7,0.0278,5.88,1826,170,1,0
2023-04-12,3260,3313,172,4100,0.042,0.3719,200.0,689,2624,4,0.0233,7.19,1775,246,0,0
2023-04-13,3005,3031,186,4924,0.0378,0.3269,140.3,929,2102,5,0.0269,7.63,1784,210,0,0
2023-04-14,2747,2790,194,4927,0.0394,0.1977,151.0,781,2009,7,0.0361,4.71,1581,280,0,0
2023-04-15,2401,2403,178,3790,0.047,0.2175,193.5,653,1750,7,0.0393,4.16,1363,223,0,0
2023-04-16,2403,2407,152,4136,0.0368,0.2799,200.0,562,1845,4,0.0263,6.28,1334,296,0,0
2023-04-17,2758,2789,251,5306,0.0473,0.3551,185.1,853,1936,11,0.0438,11.31,1402,207,0,0
2023-04-18,3201,3152,171,5373,0.0318,0.4357,200.0,721,2431,5,0.0292,8.86,1823,345,0,0
2023-04-19,3214,3159,223,4896,0.0455,0.3769,159.2,894,2265,11,0.0493,8.92,1738,437,0,0
2023-04-20,2968,2923,235,4995,0.047,0.4335,142.2,696,2227,9,0.0383,6.54,1462,412,0,0
2023-04-21,2480,2466,127,3770,0.0337,0.3186,138.6,847,1619,4,0.0315,6.25,1347,360,0,0
2023-04-22,2256,2240,130,3371,0.0386,0.2892,150.8,458,1782,6,0.0462,4.96,1214,285,0,0
2023-04-23,2340,2220,106,3174,0.0334,0.1772,197.9,511,1709,5,0.0472,5.68,1241,312,0,0
2023-04-24,2873,2904,232,5264,0.0441,0.3656,180.5,686,2218,7,0.0302,4.61,1509,213,0,0
2023-04-25,2860,2849,155,3807,0.0407,0.3688,200.0,747,2102,5,0.0323,5.86,1641,199,0,0
2023-04-26,3082,2980,230,5383,0.0427,0.4276,174.4,700,2280,11,0.0478,6.7,1800,151,0,0
2023-04-27,2851,2748,149,4397,0.0339,0.4201,161.4,752,1996,4,0.0268,5.67,1634,332,0,0
2023-04-28,2656,2585,108,3154,0.0342,0.3112,143.6,855,1730,2,0.0185,7.07,1604,372,0,0
2023-04-29,2244,2218,108,3490,0.0309,0.2099,166.0,681,1537,4,0.037,3.75,1259,152,0,0
2023-04-30,2451,2470,97,2668,0.0364,0.2721,200.0,709,1761,4,0.0412,3.38,1427,281,0,0
2023-05-01,2477,2538,170,4125,0.0412,0.2734,186.7,541,1997,7,0.0412,6.45,1578,316,1,0
2023-05-02,2939,2947,233,4942,0.0471,0.4857,191.5,896,2051,11,0.0472,10.35,1663,421,0,0
2023-05-03,2825,2877,172,3975,0.0433,0.4372,156.1,647,2230,6,0.0349,5.66,1741,330,0,0
2023-05-04,3019,3013,178,4594,0.0387,0.4493,135.2,958,2055,4,0.0225,8.8,1703,443,0,0
2023-05-05,2168,2267,210,4287,0.049,0.2803,110.8,538,1729,8,0.0381,8.94,1276,191,1,0
2023-05-06,2187,2229,138,3118,0.0443,0.2263,200.0,585,1644,6,0.0435,3.94,1369,189,0,0
2023-05-07,2311,2333,146,3005,0.0486,0.2336,185.0,589,1744,3,0.0205,4.17,1228,243,0,0
2023-05-08,2578,2597,189,4665,0.0405,0.3938,200.0,854,1743,5,0.0265,6.23,1430,229,0,0
